"LAKE_ID","probability","SITE_ID","seg_id","site_id","sample_id","info_type","depth","date","fraction","parameter","method_speciation","value","units","quantitation_limit","validator_qualifiers","interpreted_qualifiers","result_type","data_provider","replicate"
"0704can0286","yes","LAK20_NY-10027","0704-0001","0704can0286_csl1","0704can0286_csl1_dp_2021-09-13","dp",44.352,2021-09-13,NA,"chlorophyll a (probe)","none",0,"ug/l",NA,NA,NA,"in-situ","lci","1"
"0704can0286","yes","LAK20_NY-10027","0704-0001","0704can0286_csl1","0704can0286_csl1_dp_2021-09-13","dp",47.342,2021-09-13,NA,"chlorophyll a (probe)","none",0,"ug/l",NA,NA,NA,"in-situ","lci","1"
"0704can0286","yes","LAK20_NY-10027","0704-0001","0704can0286_csl1","0704can0286_csl1_dp_2021-09-13","dp",51.464,2021-09-13,NA,"chlorophyll a (probe)","none",0,"ug/l",NA,NA,NA,"in-situ","lci","1"
"0704can0286","yes","LAK20_NY-10027","0704-0001","0704can0286_csl1","0704can0286_csl1_dp_2021-09-13","dp",0.204,2021-09-13,"none","temperature","none",22.219,"deg_c",NA,NA,NA,"in-situ","lci","1"
"0704can0286","yes","LAK20_NY-10027","0704-0001","0704can0286_csl1","0704can0286_csl1_dp_2021-09-13","dp",28.676,2021-09-13,NA,"chlorophyll a (probe)","none",0.04,"ug/l",NA,NA,NA,"in-situ","lci","1"
"0704can0286","yes","LAK20_NY-10027","0704-0001","0704can0286_csl1","0704can0286_csl1_dp_2021-09-13","dp",40.254,2021-09-13,NA,"chlorophyll a (probe)","none",0.04,"ug/l",NA,NA,NA,"in-situ","lci","1"
"0704can0286","yes","LAK20_NY-10027","0704-0001","0704can0286_csl1","0704can0286_csl1_dp_2021-09-13","dp",33.403,2021-09-13,NA,"chlorophyll a (probe)","none",0.06,"ug/l",NA,NA,NA,"in-situ","lci","1"
"0704can0286","yes","LAK20_NY-10027","0704-0001","0704can0286_csl1","0704can0286_csl1_dp_2021-09-13","dp",24.623,2021-09-13,NA,"chlorophyll a (probe)","none",0.07,"ug/l",NA,NA,NA,"in-situ","lci","1"
"0704can0286","yes","LAK20_NY-10027","0704-0001","0704can0286_csl1","0704can0286_csl1_dp_2021-09-13","dp",40.782,2021-09-13,NA,"chlorophyll a (probe)","none",0.07,"ug/l",NA,NA,NA,"in-situ","lci","1"
"0704can0286","yes","LAK20_NY-10027","0704-0001","0704can0286_csl1","0704can0286_csl1_dp_2021-09-13","dp",19.712,2021-09-13,NA,"chlorophyll a (probe)","none",0.09,"ug/l",NA,NA,NA,"in-situ","lci","1"
"0704can0286","yes","LAK20_NY-10027","0704-0001","0704can0286_csl1","0704can0286_csl1_dp_2021-09-13","dp",46.15,2021-09-13,NA,"chlorophyll a (probe)","none",0.1,"ug/l",NA,NA,NA,"in-situ","lci","1"
"0704can0286","yes","LAK20_NY-10027","0704-0001","0704can0286_csl1","0704can0286_csl1_dp_2021-09-13","dp",34.996,2021-09-13,"none","temperature","none",5.354,"deg_c",NA,NA,NA,"in-situ","lci","1"
"0704can0286","yes","LAK20_NY-10027","0704-0001","0704can0286_csl1","0704can0286_csl1_dp_2021-09-13","dp",9.524,2021-09-13,"none","temperature","none",21.934,"deg_c",NA,NA,NA,"in-situ","lci","1"
"0704can0286","yes","LAK20_NY-10027","0704-0001","0704can0286_csl1","0704can0286_csl1_dp_2021-09-13","dp",19.712,2021-09-13,"none","temperature","none",9.395,"deg_c",NA,NA,NA,"in-situ","lci","1"
"0704can0286","yes","LAK20_NY-10027","0704-0001","0704can0286_csl1","0704can0286_csl1_dp_2021-09-13","dp",5.027,2021-09-13,"none","temperature","none",21.987,"deg_c",NA,NA,NA,"in-situ","lci","1"
"0704can0286","yes","LAK20_NY-10027","0704-0001","0704can0286_csl1","0704can0286_csl1_dp_2021-09-13","dp",17.312,2021-09-13,NA,"chlorophyll a (probe)","none",0.75,"ug/l",NA,NA,NA,"in-situ","lci","1"
"0704can0286","yes","LAK20_NY-10027","0704-0001","0704can0286_csl1","0704can0286_csl1_dp_2021-09-13","dp",0.204,2021-09-13,NA,"chlorophyll a (probe)","none",1.29,"ug/l",NA,NA,NA,"in-situ","lci","1"
"0704can0286","yes","LAK20_NY-10027","0704-0001","0704can0286_csl1","0704can0286_csl1_dp_2021-09-13","dp",0.024,2021-09-13,NA,"chlorophyll a (probe)","none",1.33,"ug/l",NA,NA,NA,"in-situ","lci","1"
"0704can0286","yes","LAK20_NY-10027","0704-0001","0704can0286_csl1","0704can0286_csl1_dp_2021-09-13","dp",52.15,2021-09-13,NA,"turbidity","none",0.02,"fnu",NA,NA,NA,"in-situ","lci","1"
"0704can0286","yes","LAK20_NY-10027","0704-0001","0704can0286_csl1","0704can0286_csl1_dp_2021-09-13","dp",1.415,2021-09-13,NA,"turbidity","none",0.03,"fnu",NA,NA,NA,"in-situ","lci","1"
"0704can0286","yes","LAK20_NY-10027","0704-0001","0704can0286_csl1","0704can0286_csl1_dp_2021-09-13","dp",4.299,2021-09-13,NA,"chlorophyll a (probe)","none",2.21,"ug/l",NA,NA,NA,"in-situ","lci","1"
"0704can0286","yes","LAK20_NY-10027","0704-0001","0704can0286_csl1","0704can0286_csl1_dp_2021-09-13","dp",5.046,2021-09-13,NA,"chlorophyll a (probe)","none",2.22,"ug/l",NA,NA,NA,"in-situ","lci","1"
"0704can0286","yes","LAK20_NY-10027","0704-0001","0704can0286_csl1","0704can0286_csl1_sb_2020-09-20","sb",NA,2020-09-20,NA,"bmaa (beta-methyl-amino-(l)-alanine)","none",NA,"ug/l",NA,NA,NA,"lab","csl","1"
"0704can0286","yes","LAK20_NY-10027","0704-0001","0704can0286_csl1","0704can0286_csl1_dp_2021-09-13","dp",19.712,2021-09-13,NA,"phycocyanin (probe)","none",0,"ug/l",NA,NA,NA,"in-situ","lci","1"
"0704can0286","yes","LAK20_NY-10027","0704-0001","0704can0286_csl1","0704can0286_csl1_dp_2021-09-13","dp",21.138,2021-09-13,NA,"phycocyanin (probe)","none",0,"ug/l",NA,NA,NA,"in-situ","lci","1"
"0704can0286","yes","LAK20_NY-10027","0704-0001","0704can0286_csl1","0704can0286_csl1_dp_2021-09-13","dp",22.875,2021-09-13,NA,"phycocyanin (probe)","none",0,"ug/l",NA,NA,NA,"in-situ","lci","1"
"0704can0286","yes","LAK20_NY-10027","0704-0001","0704can0286_csl1","0704can0286_csl1_dp_2021-09-13","dp",24.623,2021-09-13,NA,"phycocyanin (probe)","none",0,"ug/l",NA,NA,NA,"in-situ","lci","1"
"0704can0286","yes","LAK20_NY-10027","0704-0001","0704can0286_csl1","0704can0286_csl1_dp_2021-09-13","dp",25.64,2021-09-13,NA,"phycocyanin (probe)","none",0.04,"ug/l",NA,NA,NA,"in-situ","lci","1"
"0704can0286","yes","LAK20_NY-10027","0704-0001","0704can0286_csl1","0704can0286_csl1_dp_2021-09-13","dp",17.312,2021-09-13,NA,"phycocyanin (probe)","none",0.06,"ug/l",NA,NA,NA,"in-situ","lci","1"
"0704can0286","yes","LAK20_NY-10027","0704-0001","0704can0286_csl1","0704can0286_csl1_dp_2021-09-13","dp",1.404,2021-09-13,NA,"phycocyanin (probe)","none",0.09,"ug/l",NA,NA,NA,"in-situ","lci","1"
"0704can0286","yes","LAK20_NY-10027","0704-0001","0704can0286_csl1","0704can0286_csl1_dp_2021-09-13","dp",6.785,2021-09-13,NA,"turbidity","none",0.04,"fnu",NA,NA,NA,"in-situ","lci","1"
"0704can0286","yes","LAK20_NY-10027","0704-0001","0704can0286_csl1","0704can0286_csl1_dp_2021-09-13","dp",49.948,2021-09-13,"dissolved","dissolved_oxygen","none",10.14,"mg/l",NA,NA,NA,"in-situ","lci","1"
"0704can0286","yes","LAK20_NY-10027","0704-0001","0704can0286_csl1","0704can0286_csl1_dp_2021-09-13","dp",7.698,2021-09-13,NA,"turbidity","none",0.04,"fnu",NA,NA,NA,"in-situ","lci","1"
"0704can0286","yes","LAK20_NY-10027","0704-0001","0704can0286_csl1","0704can0286_csl1_dp_2021-09-13","dp",9.888,2021-09-13,NA,"turbidity","none",0.04,"fnu",NA,NA,NA,"in-situ","lci","1"
"0704can0286","yes","LAK20_NY-10027","0704-0001","0704can0286_csl1","0704can0286_csl1_dp_2021-09-13","dp",11.08,2021-09-13,NA,"turbidity","none",0.04,"fnu",NA,NA,NA,"in-situ","lci","1"
"0704can0286","yes","LAK20_NY-10027","0704-0001","0704can0286_csl1","0704can0286_csl1_dp_2021-09-13","dp",31.873,2021-09-13,"dissolved","dissolved_oxygen","none",10.49,"mg/l",NA,NA,NA,"in-situ","lci","1"
"0704can0286","yes","LAK20_NY-10027","0704-0001","0704can0286_csl1","0704can0286_csl1_dp_2021-09-13","dp",40.782,2021-09-13,"dissolved","dissolved_oxygen","none",10.61,"mg/l",NA,NA,NA,"in-situ","lci","1"
"0704can0286","yes","LAK20_NY-10027","0704-0001","0704can0286_csl1","0704can0286_csl1_dp_2021-09-13","dp",5.22,2021-09-13,"dissolved","dissolved_oxygen","none",8.7,"mg/l",NA,NA,NA,"in-situ","lci","1"
"0704can0286","yes","LAK20_NY-10027","0704-0001","0704can0286_csl1","0704can0286_csl1_bs_2020-08-02","bs",NA,2020-08-02,"total","chloride","none",50500,"ug/l",NA,"a",NA,"lab","csl","1"
"0704can0286","yes","LAK20_NY-10027","0704-0001","0704can0286_csl1","0704can0286_csl1_dp_2021-09-13","dp",15.885,2021-09-13,"dissolved","dissolved_oxygen","none",8.48,"mg/l",NA,NA,NA,"in-situ","lci","1"
"0704can0286","yes","LAK20_NY-10027","0704-0001","0704can0286_csl1","0704can0286_csl1_dp_2021-09-13","dp",6.785,2021-09-13,"dissolved","dissolved_oxygen","none",8.67,"mg/l",NA,NA,NA,"in-situ","lci","1"
"0704can0286","yes","LAK20_NY-10027","0704-0001","0704can0286_csl1","0704can0286_csl1_dp_2021-09-13","dp",30.714,2021-09-13,NA,"phycocyanin (probe)","none",0.22,"ug/l",NA,NA,NA,"in-situ","lci","1"
"0704can0286","yes","LAK20_NY-10027","0704-0001","0704can0286_csl1","0704can0286_csl1_dp_2021-09-13","dp",32.976,2021-09-13,NA,"oxidation reduction potential (orp)","none",212.8,"mv",NA,NA,NA,"in-situ","lci","1"
"0704can0286","yes","LAK20_NY-10027","0704-0001","0704can0286_csl1","0704can0286_csl1_dp_2021-09-13","dp",38.158,2021-09-13,NA,"chlorophyll a (probe)","none",0.09,"ug/l",NA,NA,NA,"in-situ","lci","1"
"0704can0286","yes","LAK20_NY-10027","0704-0001","0704can0286_csl1","0704can0286_csl1_dp_2021-09-13","dp",48.835,2021-09-13,NA,"chlorophyll a (probe)","none",0.09,"ug/l",NA,NA,NA,"in-situ","lci","1"
"0704can0286","yes","LAK20_NY-10027","0704-0001","0704can0286_csl1","0704can0286_csl1_dp_2021-09-13","dp",34.996,2021-09-13,NA,"chlorophyll a (probe)","none",0.15,"ug/l",NA,NA,NA,"in-situ","lci","1"
"0704can0286","yes","LAK20_NY-10027","0704-0001","0704can0286_csl1","0704can0286_csl1_dp_2021-09-13","dp",34.996,2021-09-13,NA,"oxidation reduction potential (orp)","none",213.4,"mv",NA,NA,NA,"in-situ","lci","1"
"0704can0286","yes","LAK20_NY-10027","0704-0001","0704can0286_csl1","0704can0286_csl1_dp_2021-09-13","dp",35.263,2021-09-13,NA,"oxidation reduction potential (orp)","none",213.6,"mv",NA,NA,NA,"in-situ","lci","1"
"0704can0286","yes","LAK20_NY-10027","0704-0001","0704can0286_csl1","0704can0286_csl1_dp_2021-09-13","dp",36.558,2021-09-13,NA,"oxidation reduction potential (orp)","none",213.9,"mv",NA,NA,NA,"in-situ","lci","1"
"0704can0286","yes","LAK20_NY-10027","0704-0001","0704can0286_csl1","0704can0286_csl1_dp_2021-09-13","dp",21.138,2021-09-13,"dissolved","dissolved_oxygen","none",9.44,"mg/l",NA,NA,NA,"in-situ","lci","1"
"0704can0286","yes","LAK20_NY-10027","0704-0001","0704can0286_csl1","0704can0286_csl1_dp_2021-09-13","dp",1.415,2021-09-13,"dissolved","dissolved_oxygen","none",8.75,"mg/l",NA,NA,NA,"in-situ","lci","1"
"0704can0286","yes","LAK20_NY-10027","0704-0001","0704can0286_csl1","0704can0286_csl1_dp_2021-09-13","dp",32.976,2021-09-13,NA,"chlorophyll a (probe)","none",0.02,"ug/l",NA,NA,NA,"in-situ","lci","1"
"0704can0286","yes","LAK20_NY-10027","0704-0001","0704can0286_csl1","0704can0286_csl1_dp_2021-09-13","dp",24.623,2021-09-13,"none","temperature","none",6.821,"deg_c",NA,NA,NA,"in-situ","lci","1"
"0704can0286","yes","LAK20_NY-10027","0704-0001","0704can0286_csl1","0704can0286_csl1_dp_2021-09-13","dp",39.066,2021-09-13,"none","temperature","none",5.027,"deg_c",NA,NA,NA,"in-situ","lci","1"
"0704can0286","yes","LAK20_NY-10027","0704-0001","0704can0286_csl1","0704can0286_csl1_dp_2021-09-13","dp",44.67,2021-09-13,"none","temperature","none",4.718,"deg_c",NA,NA,NA,"in-situ","lci","1"
"0704can0286","yes","LAK20_NY-10027","0704-0001","0704can0286_csl1","0704can0286_csl1_dp_2021-09-13","dp",27.244,2021-09-13,NA,"chlorophyll a (probe)","none",0.06,"ug/l",NA,NA,NA,"in-situ","lci","1"
"0704can0286","yes","LAK20_NY-10027","0704-0001","0704can0286_csl1","0704can0286_csl1_dp_2021-09-13","dp",9.888,2021-09-13,"none","temperature","none",21.928,"deg_c",NA,NA,NA,"in-situ","lci","1"
"0704can0286","yes","LAK20_NY-10027","0704-0001","0704can0286_csl1","0704can0286_csl1_dp_2021-09-13","dp",51.464,2021-09-13,"none","temperature","none",4.583,"deg_c",NA,NA,NA,"in-situ","lci","1"
"0704can0286","yes","LAK20_NY-10027","0704-0001","0704can0286_csl1","0704can0286_csl1_dp_2021-09-13","dp",25.64,2021-09-13,NA,"chlorophyll a (probe)","none",0.08,"ug/l",NA,NA,NA,"in-situ","lci","1"
"0704can0286","yes","LAK20_NY-10027","0704-0001","0704can0286_csl1","0704can0286_csl1_dp_2021-09-13","dp",53.628,2021-09-13,"none","temperature","none",4.584,"deg_c",NA,NA,NA,"in-situ","lci","1"
"0704can0286","yes","LAK20_NY-10027","0704-0001","0704can0286_csl1","0704can0286_csl1_dp_2021-09-13","dp",36.558,2021-09-13,NA,"chlorophyll a (probe)","none",0.09,"ug/l",NA,NA,NA,"in-situ","lci","1"
"0704can0286","yes","LAK20_NY-10027","0704-0001","0704can0286_csl1","0704can0286_csl1_dp_2021-09-13","dp",42.812,2021-09-13,NA,"chlorophyll a (probe)","none",0.09,"ug/l",NA,NA,NA,"in-situ","lci","1"
"0704can0286","yes","LAK20_NY-10027","0704-0001","0704can0286_csl1","0704can0286_csl1_dp_2021-09-13","dp",15.885,2021-09-13,"none","temperature","none",21.834,"deg_c",NA,NA,NA,"in-situ","lci","1"
"0704can0286","yes","LAK20_NY-10027","0704-0001","0704can0286_csl1","0704can0286_csl1_dp_2021-09-13","dp",8.489,2021-09-13,"none","temperature","none",21.942,"deg_c",NA,NA,NA,"in-situ","lci","1"
"0704can0286","yes","LAK20_NY-10027","0704-0001","0704can0286_csl1","0704can0286_csl1_dp_2021-09-13","dp",47.342,2021-09-13,NA,"oxidation reduction potential (orp)","none",215.9,"mv",NA,NA,NA,"in-situ","lci","1"
"0704can0286","yes","LAK20_NY-10027","0704-0001","0704can0286_csl1","0704can0286_csl1_dp_2021-09-13","dp",48.531,2021-09-13,NA,"oxidation reduction potential (orp)","none",216.1,"mv",NA,NA,NA,"in-situ","lci","1"
"0704can0286","yes","LAK20_NY-10027","0704-0001","0704can0286_csl1","0704can0286_csl1_dp_2021-09-13","dp",6.785,2021-09-13,"none","temperature","none",21.966,"deg_c",NA,NA,NA,"in-situ","lci","1"
"0704can0286","yes","LAK20_NY-10027","0704-0001","0704can0286_csl1","0704can0286_csl1_dp_2021-09-13","dp",52.15,2021-09-13,"none","temperature","none",4.587,"deg_c",NA,NA,NA,"in-situ","lci","1"
"0704can0286","yes","LAK20_NY-10027","0704-0001","0704can0286_csl1","0704can0286_csl1_dp_2021-09-13","dp",40.254,2021-09-13,"none","temperature","none",4.978,"deg_c",NA,NA,NA,"in-situ","lci","1"
"0704can0286","yes","LAK20_NY-10027","0704-0001","0704can0286_csl1","0704can0286_csl1_dp_2021-09-13","dp",1.404,2021-09-13,NA,"chlorophyll a (probe)","none",1.37,"ug/l",NA,NA,NA,"in-situ","lci","1"
"0704can0286","yes","LAK20_NY-10027","0704-0001","0704can0286_csl1","0704can0286_csl1_dp_2021-09-13","dp",51.464,2021-09-13,NA,"turbidity","none",0.02,"fnu",NA,NA,NA,"in-situ","lci","1"
"0704can0286","yes","LAK20_NY-10027","0704-0001","0704can0286_csl1","0704can0286_csl1_dp_2021-09-13","dp",53.628,2021-09-13,NA,"turbidity","none",0.02,"fnu",NA,NA,NA,"in-situ","lci","1"
"0704can0286","yes","LAK20_NY-10027","0704-0001","0704can0286_csl1","0704can0286_csl1_dp_2021-09-13","dp",53.986,2021-09-13,NA,"turbidity","none",0.02,"fnu",NA,NA,NA,"in-situ","lci","1"
"0704can0286","yes","LAK20_NY-10027","0704-0001","0704can0286_csl1","0704can0286_csl1_dp_2021-09-13","dp",55.273,2021-09-13,NA,"turbidity","none",0.02,"fnu",NA,NA,NA,"in-situ","lci","1"
"0704can0286","yes","LAK20_NY-10027","0704-0001","0704can0286_csl1","0704can0286_csl1_dp_2021-09-13","dp",8.489,2021-09-13,NA,"chlorophyll a (probe)","none",2.01,"ug/l",NA,NA,NA,"in-situ","lci","1"
"0704can0286","yes","LAK20_NY-10027","0704-0001","0704can0286_csl1","0704can0286_csl1_dp_2021-09-13","dp",9.524,2021-09-13,NA,"chlorophyll a (probe)","none",2.02,"ug/l",NA,NA,NA,"in-situ","lci","1"
"0704can0286","yes","LAK20_NY-10027","0704-0001","0704can0286_csl1","0704can0286_csl1_dp_2021-09-13","dp",9.888,2021-09-13,NA,"chlorophyll a (probe)","none",2.06,"ug/l",NA,NA,NA,"in-situ","lci","1"
"0704can0286","yes","LAK20_NY-10027","0704-0001","0704can0286_csl1","0704can0286_csl1_dp_2021-09-13","dp",7.698,2021-09-13,NA,"chlorophyll a (probe)","none",2.09,"ug/l",NA,NA,NA,"in-situ","lci","1"
"0704can0286","yes","LAK20_NY-10027","0704-0001","0704can0286_csl1","0704can0286_csl1_dp_2021-09-13","dp",7.566,2021-09-13,NA,"chlorophyll a (probe)","none",2.1,"ug/l",NA,NA,NA,"in-situ","lci","1"
"0704can0286","yes","LAK20_NY-10027","0704-0001","0704can0286_csl1","0704can0286_csl1_dp_2021-09-13","dp",6.785,2021-09-13,NA,"chlorophyll a (probe)","none",2.11,"ug/l",NA,NA,NA,"in-situ","lci","1"
"0704can0286","yes","LAK20_NY-10027","0704-0001","0704can0286_csl1","0704can0286_csl1_dp_2021-09-13","dp",52.15,2021-09-13,NA,"oxidation reduction potential (orp)","none",217.3,"mv",NA,NA,NA,"in-situ","lci","1"
"0704can0286","yes","LAK20_NY-10027","0704-0001","0704can0286_csl1","0704can0286_csl1_dp_2021-09-13","dp",9.888,2021-09-13,NA,"oxidation reduction potential (orp)","none",180,"mv",NA,NA,NA,"in-situ","lci","1"
"0704can0286","yes","LAK20_NY-10027","0704-0001","0704can0286_csl1","0704can0286_csl1_dp_2021-09-13","dp",1.415,2021-09-13,NA,"oxidation reduction potential (orp)","none",177.5,"mv",NA,NA,NA,"in-situ","lci","1"
"0704can0286","yes","LAK20_NY-10027","0704-0001","0704can0286_csl1","0704can0286_csl1_dp_2021-09-13","dp",1.606,2021-09-13,NA,"oxidation reduction potential (orp)","none",177.5,"mv",NA,NA,NA,"in-situ","lci","1"
"0704can0286","yes","LAK20_NY-10027","0704-0001","0704can0286_csl1","0704can0286_csl1_dp_2021-09-13","dp",27.209,2021-09-13,NA,"phycocyanin (probe)","none",0.09,"ug/l",NA,NA,NA,"in-situ","lci","1"
"0704can0286","yes","LAK20_NY-10027","0704-0001","0704can0286_csl1","0704can0286_csl1_dp_2021-09-13","dp",0.017,2021-09-13,NA,"phycocyanin (probe)","none",0.1,"ug/l",NA,NA,NA,"in-situ","lci","1"
"0704can0286","yes","LAK20_NY-10027","0704-0001","0704can0286_csl1","0704can0286_csl1_dp_2021-09-13","dp",1.415,2021-09-13,NA,"phycocyanin (probe)","none",0.14,"ug/l",NA,NA,NA,"in-situ","lci","1"
"0704can0286","yes","LAK20_NY-10027","0704-0001","0704can0286_csl1","0704can0286_csl1_dp_2021-09-13","dp",1.606,2021-09-13,NA,"phycocyanin (probe)","none",0.14,"ug/l",NA,NA,NA,"in-situ","lci","1"
"0704can0286","yes","LAK20_NY-10027","0704-0001","0704can0286_csl1","0704can0286_csl1_dp_2021-09-13","dp",3.249,2021-09-13,NA,"phycocyanin (probe)","none",0.14,"ug/l",NA,NA,NA,"in-situ","lci","1"
"0704can0286","yes","LAK20_NY-10027","0704-0001","0704can0286_csl1","0704can0286_csl1_dp_2021-09-13","dp",3.225,2021-09-13,NA,"phycocyanin (probe)","none",0.15,"ug/l",NA,NA,NA,"in-situ","lci","1"
"0704can0286","yes","LAK20_NY-10027","0704-0001","0704can0286_csl1","0704can0286_csl1_dp_2021-09-13","dp",5.046,2021-09-13,NA,"phycocyanin (probe)","none",0.15,"ug/l",NA,NA,NA,"in-situ","lci","1"
"0704can0286","yes","LAK20_NY-10027","0704-0001","0704can0286_csl1","0704can0286_csl1_dp_2021-09-13","dp",11.08,2021-09-13,"dissolved","dissolved_oxygen","none",8.57,"mg/l",NA,NA,NA,"in-situ","lci","1"
"0704can0286","yes","LAK20_NY-10027","0704-0001","0704can0286_csl1","0704can0286_csl1_dp_2021-09-13","dp",36.566,2021-09-13,"dissolved","dissolved_oxygen","none",10.57,"mg/l",NA,NA,NA,"in-situ","lci","1"
"0704can0286","yes","LAK20_NY-10027","0704-0001","0704can0286_csl1","0704can0286_csl1_dp_2021-09-13","dp",53.986,2021-09-13,"dissolved","dissolved_oxygen","none",9.56,"mg/l",NA,NA,NA,"in-situ","lci","1"
"0704can0286","yes","LAK20_NY-10027","0704-0001","0704can0286_csl1","0704can0286_csl1_dp_2021-09-13","dp",8.512,2021-09-13,NA,"phycocyanin (probe)","none",0.18,"ug/l",NA,NA,NA,"in-situ","lci","1"
"0704can0286","yes","LAK20_NY-10027","0704-0001","0704can0286_csl1","0704can0286_csl1_dp_2021-09-13","dp",9.524,2021-09-13,NA,"phycocyanin (probe)","none",0.19,"ug/l",NA,NA,NA,"in-situ","lci","1"
"0704can0286","yes","LAK20_NY-10027","0704-0001","0704can0286_csl1","0704can0286_csl1_dp_2021-09-13","dp",5.027,2021-09-13,NA,"phycocyanin (probe)","none",0.2,"ug/l",NA,NA,NA,"in-situ","lci","1"
"0704can0286","yes","LAK20_NY-10027","0704-0001","0704can0286_csl1","0704can0286_csl1_dp_2021-09-13","dp",34.996,2021-09-13,NA,"phycocyanin (probe)","none",0.28,"ug/l",NA,NA,NA,"in-situ","lci","1"
"0704can0286","yes","LAK20_NY-10027","0704-0001","0704can0286_csl1","0704can0286_csl1_dp_2021-09-13","dp",30.714,2021-09-13,"dissolved","dissolved_oxygen","none",10.42,"mg/l",NA,NA,NA,"in-situ","lci","1"
"0704can0286","yes","LAK20_NY-10027","0704-0001","0704can0286_csl1","0704can0286_csl1_dp_2021-09-13","dp",0.322,2021-09-13,NA,"chlorophyll a (probe)","none",1.3,"ug/l",NA,NA,NA,"in-situ","lci","1"
"0704can0286","yes","LAK20_NY-10027","0704-0001","0704can0286_csl1","0704can0286_csl1_dp_2021-09-13","dp",24.63,2021-09-13,"none","temperature","none",7.32,"deg_c",NA,NA,NA,"in-situ","lci","1"
"0704can0286","yes","LAK20_NY-10027","0704-0001","0704can0286_csl1","0704can0286_csl1_dp_2021-09-13","dp",36.566,2021-09-13,"none","temperature","none",5.163,"deg_c",NA,NA,NA,"in-situ","lci","1"
"0704can0286","yes","LAK20_NY-10027","0704-0001","0704can0286_csl1","0704can0286_csl1_dp_2021-09-13","dp",36.558,2021-09-13,"none","temperature","none",5.207,"deg_c",NA,NA,NA,"in-situ","lci","1"
"0704can0286","yes","LAK20_NY-10027","0704-0001","0704can0286_csl1","0704can0286_csl1_dp_2021-09-13","dp",17.312,2021-09-13,"none","temperature","none",15.53,"deg_c",NA,NA,NA,"in-situ","lci","1"
"0704can0286","yes","LAK20_NY-10027","0704-0001","0704can0286_csl1","0704can0286_csl1_dp_2021-09-13","dp",13.961,2021-09-13,"none","temperature","none",21.904,"deg_c",NA,NA,NA,"in-situ","lci","1"
"0704can0286","yes","LAK20_NY-10027","0704-0001","0704can0286_csl1","0704can0286_csl1_dp_2021-09-13","dp",48.835,2021-09-13,NA,"oxidation reduction potential (orp)","none",216.4,"mv",NA,NA,NA,"in-situ","lci","1"
"0704can0286","yes","LAK20_NY-10027","0704-0001","0704can0286_csl1","0704can0286_csl1_dp_2021-09-13","dp",11.08,2021-09-13,"none","temperature","none",21.921,"deg_c",NA,NA,NA,"in-situ","lci","1"
"0704can0286","yes","LAK20_NY-10027","0704-0001","0704can0286_csl1","0704can0286_csl1_dp_2021-09-13","dp",15.885,2021-09-13,NA,"chlorophyll a (probe)","none",1.45,"ug/l",NA,NA,NA,"in-situ","lci","1"
"0704can0286","yes","LAK20_NY-10027","0704-0001","0704can0286_csl1","0704can0286_csl1_dp_2021-09-13","dp",1.415,2021-09-13,NA,"chlorophyll a (probe)","none",1.46,"ug/l",NA,NA,NA,"in-situ","lci","1"
"0704can0286","yes","LAK20_NY-10027","0704-0001","0704can0286_csl1","0704can0286_csl1_dp_2021-09-13","dp",0.017,2021-09-13,NA,"chlorophyll a (probe)","none",1.48,"ug/l",NA,NA,NA,"in-situ","lci","1"
"0704can0286","yes","LAK20_NY-10027","0704-0001","0704can0286_csl1","0704can0286_csl1_dp_2021-09-13","dp",1.416,2021-09-13,NA,"chlorophyll a (probe)","none",1.5,"ug/l",NA,NA,NA,"in-situ","lci","1"
"0704can0286","yes","LAK20_NY-10027","0704-0001","0704can0286_csl1","0704can0286_csl1_dp_2021-09-13","dp",13.961,2021-09-13,NA,"chlorophyll a (probe)","none",1.57,"ug/l",NA,NA,NA,"in-situ","lci","1"
"0704can0286","yes","LAK20_NY-10027","0704-0001","0704can0286_csl1","0704can0286_csl1_dp_2021-09-13","dp",1.606,2021-09-13,NA,"chlorophyll a (probe)","none",1.63,"ug/l",NA,NA,NA,"in-situ","lci","1"
"0704can0286","yes","LAK20_NY-10027","0704-0001","0704can0286_csl1","0704can0286_csl1_dp_2021-09-13","dp",1.74,2021-09-13,NA,"chlorophyll a (probe)","none",1.71,"ug/l",NA,NA,NA,"in-situ","lci","1"
"0704can0286","yes","LAK20_NY-10027","0704-0001","0704can0286_csl1","0704can0286_csl1_dp_2021-09-13","dp",3.225,2021-09-13,NA,"chlorophyll a (probe)","none",1.81,"ug/l",NA,NA,NA,"in-situ","lci","1"
"0704can0286","yes","LAK20_NY-10027","0704-0001","0704can0286_csl1","0704can0286_csl1_dp_2021-09-13","dp",13.113,2021-09-13,NA,"chlorophyll a (probe)","none",1.81,"ug/l",NA,NA,NA,"in-situ","lci","1"
"0704can0286","yes","LAK20_NY-10027","0704-0001","0704can0286_csl1","0704can0286_csl1_dp_2021-09-13","dp",12.013,2021-09-13,NA,"chlorophyll a (probe)","none",1.93,"ug/l",NA,NA,NA,"in-situ","lci","1"
"0704can0286","yes","LAK20_NY-10027","0704-0001","0704can0286_csl1","0704can0286_csl1_dp_2021-09-13","dp",8.512,2021-09-13,NA,"chlorophyll a (probe)","none",1.94,"ug/l",NA,NA,NA,"in-situ","lci","1"
