"","Lake_ID","WgtAdj","SAMPLE_DATE","siteID","ycoord","xcoord","PROB_CAT","Eval_Status","GNIS_NAME","CHLOROPHYLL A_OW_TOTAL","PHOSPHORUS, TOTAL_OW_TOTAL","OBJECTID","REACHCODE","VALUE_11","VALUE_21","VALUE_22","VALUE_23","VALUE_24","VALUE_31","VALUE_41","VALUE_42","VALUE_43","VALUE_52","VALUE_71","VALUE_81","VALUE_82","VALUE_90","VALUE_95","FID","OBJECTID_1","Join_Count","TARGET_FID","OBJECTID_12","Permanent_","FDate","Resolution","GNIS_ID","GNIS_Name","AreaSqKm","Elevation","ReachCode_1","FType","FCode","Shape_Leng","LkAcres","Perimeter","Location_I","Long","Lat","Region","County","Type","LocType","Shape_Le_1","Shape_Area","ReachNew"
"97","1306LYO0789A",55.7222222222222,NA,"LAK20_NY-10005",41.780463,-74.360552,"(10,20]","Target_NoOwnerAccess","Lyon Lake",NA,NA,1737,"W02020007001284",2.454642476,2.134471718,0,0,0,0,55.49626467,2.88153682,28.92209178,0.015246227,0.991004726,0.792803781,0,6.052751944,0.259185852,33541,33542,1,33541,2741,6199552,"7/4/1999 0:00:00",3,956190,"Lyon Lake",0.143,0,2020007001284,390,39004,0.0294336467527,35.3096,2644.02439893,"1306LYO0789A_C",-74.3607025,41.7804985,3,"Ulster","Lake","Centroid",0.0294336477768,1.548642399e-05,"W02020007001284"
"98","1310BLA0N80B",55.7222222222222,2020-08-03,"LAK20_NY-10032",42.617744,-73.409629,"(10,20]","Target_Sampled","Black River Pond",2.5,0.0104,1337,"W02020006001552",2.145873099,4.233905952,0.347041471,0.023136098,0.005784025,0,23.80704494,1.006420267,56.88009717,0.763491237,0.150384638,0.12724854,0,10.34183585,0.167736711,31938,31939,1,31938,1138,6185644,"9/6/1999 0:00:00",3,944185,"Black River Pond",0.127,0,2020006001552,390,39004,0.0165557323691,31.3136,1703.76122495,"1310BLA0N80B_C",-73.4095993,42.6176987,4,"Rensselaer","Lake","Centroid",0.0165557323766,1.3909495237e-05,"W02020006001552"
"99","1310UWB6691",63.0344827586207,NA,"LAK20_NY-10048",42.33488,-73.741871,"(1,4]","Target_NoOwnerAccess"," ",NA,NA,1497,"W02020006001734",17.41573034,8.988764045,2.808988764,0,0,0,48.31460674,11.79775281,0.561797753,0,0,10.11235955,0,0,0,32292,32293,1,32292,1492,6187606,"9/6/1999 0:00:00",3,NA," ",0.039,0,2020006001734,390,39004,0.00840111752264,9.53289660133,836.421563877,"1310UWB6691_C",-73.7416,42.3350983,4,"Columbia","Lake","Centroid",0.00840111698046,4.21635572e-06,"W02020006001734"
"100","1311DUA0290",55.7222222222222,NA,"LAK20_NY-10008",42.797495,-74.184537,"(10,20]","Target_NoOwnerAccess","Duanespurg Reservoir",NA,NA,1306,"W02020006001518",9.22029703,3.403465347,0.123762376,0.061881188,0,0,26.5470297,6.559405941,24.19554455,0,5.816831683,19.2450495,0,3.898514851,0.928217822,31965,31966,1,31965,1165,6186458,"7/23/1999 0:00:00",3,948719,"Duanespurg Reservoir",0.139,0,2020006001518,390,39004,0.0309535951266,34.3141,2601.68634535,"1311DUA0290_C",-74.1873016,42.7970009,4,"Schenectady","Lake","Centroid",0.0309535947207,1.5290365637e-05,"W02020006001518"
"101","1401BLA0103",15.1515151515152,NA,"LAK20_NY-10085",41.657246,-74.860429,">50","Target_NoOwnerAccess","Black Lake",NA,NA,3599,"W02040104002178",7.728109387,5.372074678,0.788850907,0.244543781,0.102550618,0.021036024,19.90270839,9.700236655,26.19247962,0.265579805,1.099132264,19.94478044,0.415461478,7.367867473,0.854588483,40894,40895,2,40894,10094,4146990,"7/4/1999 0:00:00",3,NA," ",0.965,383,2040104002178,390,39009,0.0799729929949,238.234,8000.84302424,"1401BLA0103_C",-74.8604965,41.657299,3,"Sullivan","Lake","Centroid",0.0799729902634,0.000104297000652,"W02040104002178"
"102","1401RIO0079A",15.1515151515152,2021-09-28,"LAK20_NY-10097",41.499388,-74.759059,">50","Target_Sampled","Rio Reservoir",27.7,0.021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","1401SWA0211",30.8,2020-08-04,"LAK20_NY-10021",41.593453,-74.983015,"(20,50]","Target_Sampled","Swamp Pond",9.42,0.0421,3384,"W02040101001533",1.267084282,3.143507973,0.045558087,0.00284738,0,0,21.64009112,13.28018223,51.48063781,0.019931663,0.2761959,2.773348519,0,5.723234624,0.34738041,37078,37079,2,37078,6278,2614828,"7/4/1999 0:00:00",3,966875,"Swamp Pond",0.265,0,2040101001533,390,39004,0.051034520686,65.5451,4948.662616,"1401SWA0211_C",-74.9826965,41.5932007,3,"Sullivan","Lake","Centroid",0.0510345217051,2.8667365018e-05,"W02040101001533"
"104","1401UWB5188",63.0344827586207,NA,"LAK20_NY-10049",41.57332,-74.769898,"(1,4]","Target_NoOwnerAccess"," ",NA,NA,3641,"W02040104002227",4.858299595,9.986504723,0,0,0,0,42.64507422,3.10391363,37.24696356,0,1.214574899,0,0,0.944669366,0,36509,36510,1,36509,5709,4147220,"7/4/1999 0:00:00",3,NA," ",0.041,0,2040104002227,390,39004,0.00817496806039,10.1098,839.140493618,"1401UWB5188_C",-74.7699966,41.5732994,3,"Sullivan","Lake","Centroid",0.00817496692148,4.420286031e-06,"W02040104002227"
"105","1403UWB0294A",63.0344827586207,NA,"LAK20_NY-10037",41.949667,-74.879489,"(1,4]","NonTarget"," ",NA,NA,3464,"W02040102000504",2.142857143,2.5,0,0,0,0.267857143,59.64285714,2.232142857,13.125,0,7.5,7.5,0,3.035714286,2.053571429,36915,36916,1,36915,6115,1749515,"7/4/1999 0:00:00",3,NA," ",0.029,0,2040102000504,390,39004,0.00756756238707,7.25127595302,781.691334679,"1403UWB0294A_C",-74.8796997,41.9494019,3,"Sullivan","Lake","Centroid",0.00756756086481,3.188841888e-06,"W02040102000504"
"106","1404RUS0410",63.0344827586207,2021-09-28,"LAK20_NY-10101",42.12223,-75.095605,"(1,4]","Target_Sampled","Russ Gray Pond",4.04,0.0158,3289,"W02040101001275",1.417721519,3.443037975,0,0,0,0,91.13924051,0.455696203,2.379746835,1.164556962,0,0,0,0,0,37049,37050,1,37049,6249,2613194,"7/4/1999 0:00:00",3,963109,"Russ Gray Pond",0.021,0,2040101001275,390,39004,0.00605548408142,5.21392132996,620.500019169,"1404RUS0410_C",-75.0954971,42.1222,4,"Delaware","Lake","Centroid",0.00605548415133,2.299035157e-06,"W02040101001275"
"107","1501GRE1026",15.1515151515152,2021-09-28,"LAK20_NY-10073",41.185271,-74.322037,">50","Target_Sampled","Greenwood Lake",17,0.0165,2764,"W02030103001898",14.75128645,12.9033302,2.469335577,0.734651607,0.14239943,0.04530891,61.3676818,0.216835496,2.799443348,0.110035923,0.355998576,0.627852034,0.003236351,3.404640927,0.067963365,34696,34697,1,34696,3896,6244708,"7/14/1999 0:00:00",3,876818,"Greenwood Lake",7.252,0,2030103001898,390,39004,0.252059278191,1790.74,25402.0367858,"1501GRE1026_C",-74.319603,41.1898003,3,"Orange","Lake","Centroid",0.252059278336,0.000778321744321,"W02030103001898"
"108","1601UWBXXX1",63.0344827586207,2020-08-03,"LAK20_NY-10013",41.79477,-73.54446,"(1,4]","Target_Sampled"," ",1.83,0.0098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","1701UWI0911",166,NA,"LAK20_NY-10041",40.728622,-73.202632,"(4,10]","NonTarget","Upper Winganhauppauge Lake",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","1702NEW0292",30.8,2021-06-01,"LAK20_NY-10105",40.836961,-73.22362,"(20,50]","Target_Sampled","New Millpond",6.97,0.0448,2874,"W02030201000213",0.924793358,38.57815338,28.34612106,15.06912784,5.465361948,0.066718559,7.059194188,0.122317358,1.362170577,0.044479039,0.101931132,0.40957782,0,2.433374106,0.01667964,36170,36171,1,36170,5370,9508636,"9/7/1999 0:00:00",3,958438,"New Millpond",0.411,0,2030201000213,390,39004,0.061093261329,101.474,5925.8011565,"1702NEW0292_C",-73.2197037,40.8401985,1,"Suffolk","Lake","Centroid",0.0610932600701,4.3854403511e-05,"W02030201000213"
"111","1702UWB0159",63.0344827586207,2021-06-01,"LAK20_NY-10089",40.850276,-73.459386,"(1,4]","Target_Sampled"," ",3.24,0.0251,2883,"W02030201000222",0.206706477,39.595774,16.75241158,8.245291686,1.92926045,0.045934773,20.59715204,0.192926045,10.50987598,0.243454295,0.23426734,0.932475884,0.225080386,0.28479559,0.004593477,34954,34955,1,34954,4154,9508634,"9/7/1999 0:00:00",3,NA," ",0.032,0,2030201000222,390,39004,0.0110555939859,7.98095987373,1126.1915156,"1702UWB0159_C",-73.4589996,40.8498993,1,"Nassau","Lake","Centroid",0.0110555938394,3.450325465e-06,"W02030201000222"
"112","NONE",63.0344827586207,NA,"LAK20_NY-10047",42.744255,-76.053811,"(1,4]","NonTarget"," ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","NONE",63.0344827586207,NA,"LAK20_NY-10043",42.674868,-78.371048,"(1,4]","NonTarget"," ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","NONE",15.1515151515152,NA,"LAK20_NY-10050",43.879328,-74.766312,">50","Target_PhysicalAccess","Lower Sister Lake",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","NONE",166,NA,"LAK20_NY-10038",44.088851,-75.59655,"(4,10]","NonTarget"," ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","NONE",63.0344827586207,NA,"LAK20_NY-10111",43.608598,-75.593985,"(1,4]","NonTarget"," ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","NONE",63.0344827586207,NA,"LAK20_NY-10064",42.328745,-79.313692,"(1,4]","NonTarget"," ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
